name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,StreetAddress,AddressLocality,AddressRegion,openingHoursSpecification,addressString,geoString,ratingString
Kukulkán,https://www.ubereats.com/mx-en/store/kukulkan/-he1IDgeVa6BPH7JMr0ZyA,La Magdalena Contreras,"['Mexican', 'Latin American', 'New Mexican']",4.2,31,,19.28388,-99.24398,+525611681804,10900,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '8:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '8:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:30', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'La Magdalena Contreras', 'addressRegion': 'DF', 'postalCode': '10900', 'addressCountry': 'MX', 'streetAddress': 'Cerrada Encinos 171'}","{'@type': 'GeoCoordinates', 'latitude': 19.28388, 'longitude': -99.24398}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '31'}"
Gyromania (Interlomas),https://www.ubereats.com/mx-en/store/gyromania-interlomas/24pBc1rGR3e3H-pOjGADnQ,San Pedro del Monte,"['Greek', 'Arabian', 'Falafel']",4.3,64,$$,19.40238,-99.26987,+525551784084,52786,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'San Pedro del Monte', 'addressRegion': 'Méx.', 'postalCode': '52786', 'addressCountry': 'MX', 'streetAddress': 'Blvd. Magnocentro Mz3 Lt2, Parques de la Herradura'}","{'@type': 'GeoCoordinates', 'latitude': 19.40238, 'longitude': -99.26987}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '64'}"
Mariscos Orizaba ,https://www.ubereats.com/mx-en/store/mariscos-orizaba/ow4u_zTgRoSRCBqIDsz_Nw,Cuauhtémoc,['Seafood'],,,,19.42567,-99.16146,+525537323799,06600,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuauhtémoc', 'addressRegion': 'DF', 'postalCode': '06600', 'addressCountry': 'MX', 'streetAddress': 'Calle Liverpool 97'}","{'@type': 'GeoCoordinates', 'latitude': 19.42567, 'longitude': -99.16146}",{}
Bed Bath & Beyond 🛒🛍️(Santa Fe),https://www.ubereats.com/mx-en/store/bed-bath-%26-beyond-santa-fe/jJyLppcSUZS8HSKUoOENGw,"Mexico City, Mexico","['Everyday Essentials', 'Mercado Express', 'Retail', 'Home & Decor', 'Gift Store', 'Toys', 'Personal Care', 'Home & Personal Care']",,,,19.358116994273185,-99.27228496563393,+5553213018,01219,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City, Mexico', 'addressRegion': 'LATAM', 'postalCode': '01219', 'addressCountry': 'MX', 'streetAddress': 'Av Sta Fe 498'}","{'@type': 'GeoCoordinates', 'latitude': 19.358116994273185, 'longitude': -99.27228496563393}",{}
Taquería San Jerónimo,https://www.ubereats.com/mx-en/store/taqueria-san-jeronimo/VGzdsflWWQ6HYFvgULwcAA,La Magdalena Contreras,"['Mexican', 'Latin American', 'New Mexican']",,,,19.314584731351275,-99.24228321386686,+525543948395,10200,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '17:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '17:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'La Magdalena Contreras', 'addressRegion': 'Ciudad de México', 'postalCode': '10200', 'addressCountry': 'MX', 'streetAddress': 'Avenida San Jerónimo 1816'}","{'@type': 'GeoCoordinates', 'latitude': 19.314584731351275, 'longitude': -99.24228321386686}",{}
Pidapizza,https://www.ubereats.com/mx-en/store/pidapizza/8QyjvfUeR1OktzKjN8S4mA,Mexico City,['Italian'],,,$,19.38406,-99.29424,+525537175171,52763,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '13:30', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '13:30', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '52763', 'addressCountry': 'MX', 'streetAddress': 'Avenida Jesús del Monte'}","{'@type': 'GeoCoordinates', 'latitude': 19.38406, 'longitude': -99.29424}",{}
La Parrillita Del Barrio,https://www.ubereats.com/mx-en/store/la-parrillita-del-barrio/N20Uiy7tTfarRPDzUMseDg,Benito Juárez,['Latin American'],,,$,19.3891318,-99.1853221,+5215565501008,03800,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'CDMX', 'postalCode': '03800', 'addressCountry': 'MX', 'streetAddress': 'Calle 17 69, San Pedro de los Pinos'}","{'@type': 'GeoCoordinates', 'latitude': 19.3891318, 'longitude': -99.1853221}",{}
Toru Sushi Bar Prime,https://www.ubereats.com/mx-en/store/toru-sushi-bar-prime/YbNCPR2hSayPPFpFQzEGsA,Mexico City,"['Sushi', 'Allergy Friendly']",,,$$,19.359204,-99.2820085,+525611276513,05348,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '18:55'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '20:55'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Cuajimalpa de Moreles', 'postalCode': '05348', 'addressCountry': 'MX', 'streetAddress': 'Vasco de Quiroga 4800, Local 2'}","{'@type': 'GeoCoordinates', 'latitude': 19.359204, 'longitude': -99.2820085}",{}
Jovanis Pizza ,https://www.ubereats.com/mx-en/store/jovanis-pizza/1NsLpwaxRlS038i5QQVkCQ,Álvaro Obregón,"['Pizza', 'American', 'Italian']",,,,19.37327679755095,-99.20963926826731,+525548865200,01400,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Álvaro Obregón', 'addressRegion': 'Mexico City', 'postalCode': '01400', 'addressCountry': 'MX', 'streetAddress': 'Calle 14 86'}","{'@type': 'GeoCoordinates', 'latitude': 19.37327679755095, 'longitude': -99.20963926826731}",{}
Asador Libanes,https://www.ubereats.com/mx-en/store/asador-libanes/FTQS7cxnRyqVJE3fxCHfsA,Ciudad de México,"['Lebanese', 'Allergy Friendly', 'Mediterranean', 'Middle Eastern', 'Arabian', 'Salads', 'Family Friendly']",4.6,111,$$,19.3887138,-99.1750737,+525567210127,03840,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '23:58'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'CDMX', 'postalCode': '03840', 'addressCountry': 'MX', 'streetAddress': 'Calle Kansas 19'}","{'@type': 'GeoCoordinates', 'latitude': 19.3887138, 'longitude': -99.1750737}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '111'}"
Burritos Tex Mex - Plaza Inbursa Cuicuilco,https://www.ubereats.com/mx-en/store/burritos-tex-mex-plaza-inbursa-cuicuilco/iUg7LVYSRba_dqtlKO49Eg,Mexico City,['Mexican'],3.9,11,$,19.29553,-99.18223,+525576674525,14060,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '14060', 'addressCountry': 'MX', 'streetAddress': 'Avenida San Fernando 649 ocal 51 Colonia Peña pobre PLAZA INBURSA'}","{'@type': 'GeoCoordinates', 'latitude': 19.29553, 'longitude': -99.18223}","{'@type': 'AggregateRating', 'ratingValue': 3.9, 'reviewCount': '11'}"
Rebel Wings Santa Fe,https://www.ubereats.com/mx-en/store/rebel-wings-santa-fe/wwAm1KWgSrqef7ymrDCROw,Mexico City,"['Wings', 'Family Friendly']",4.0,63,$,19.37669,-99.25531,+15552065818,01376,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': '', 'postalCode': '01376', 'addressCountry': 'MX', 'streetAddress': 'Vasco de Quiroga 200-400, Santa Fe, Zedec Sta Fé, Álvaro Obregón, 01219 Ciudad de México, CDMX, Mexico'}","{'@type': 'GeoCoordinates', 'latitude': 19.37669, 'longitude': -99.25531}","{'@type': 'AggregateRating', 'ratingValue': 4, 'reviewCount': '63'}"
Rokai (Santa Fe),https://www.ubereats.com/mx-en/store/rokai-santa-fe/zd7c57YzQ1mCakRz_9fqhg,Mexico City,"['Sushi', 'Japanese']",4.7,33,$$$,19.3666305,-99.2595723,+525564228226,01376,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '01376', 'addressCountry': 'MX', 'streetAddress': 'Rokai'}","{'@type': 'GeoCoordinates', 'latitude': 19.3666305, 'longitude': -99.2595723}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '33'}"
El Ramen De Ichiraku ,https://www.ubereats.com/mx-en/store/el-ramen-de-ichiraku/Sm7XDPWWSveF7pPIdqC6iA,Coyoacán,"['Ramen', 'Japanese', 'Comfort Food']",4.9,14,,19.34257,-99.14652,+525585790871,04040,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '13:15', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:15', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Coyoacán', 'addressRegion': 'DF', 'postalCode': '04040', 'addressCountry': 'MX', 'streetAddress': 'Avenida Miguel Ángel de Quevedo 1144'}","{'@type': 'GeoCoordinates', 'latitude': 19.34257, 'longitude': -99.14652}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '14'}"
Alitas y Hamburguesas Game Station,https://www.ubereats.com/mx-en/store/alitas-y-hamburguesas-game-station/0W11KzdKW3-VO5a6wc5LWQ,Mexico City,"['Wings', 'American', 'Fast Food']",,,,19.33886442282914,-99.24091447144745,+525621963420,01729,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '15:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'Mexico City', 'postalCode': '01729', 'addressCountry': 'MX', 'streetAddress': 'Calzada Desierto de los Leones'}","{'@type': 'GeoCoordinates', 'latitude': 19.33886442282914, 'longitude': -99.24091447144745}",{}
Jochos Wilson,https://www.ubereats.com/mx-en/store/jochos-wilson/dTQ2GK7lRXmWY1yXywoXrQ,México City,"['Burgers', 'American', 'Sandwiches']",,,,19.35965911817165,-99.2792291536134,+525586413677,05348,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '14:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'México City', 'addressRegion': 'LATAM', 'postalCode': '05348', 'addressCountry': 'MX', 'streetAddress': 'Calle Juan Salvador Agraz 65, 5'}","{'@type': 'GeoCoordinates', 'latitude': 19.35965911817165, 'longitude': -99.2792291536134}",{}
Ala Station,https://www.ubereats.com/mx-en/store/ala-station/-byjWN6JXjiIO_yK0OJmmw,Cuauhtémoc,"['Wings', 'American', 'Fast Food']",,,,19.41133,-99.1499,+525579167864,06720,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '9:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuauhtémoc', 'addressRegion': 'LATAM', 'postalCode': '06720', 'addressCountry': 'MX', 'streetAddress': 'Doctor Márquez 95, Local A'}","{'@type': 'GeoCoordinates', 'latitude': 19.41133, 'longitude': -99.1499}",{}
Abi Wasabi By Tori (Santa Fe),https://www.ubereats.com/mx-en/store/abi-wasabi-by-tori-santa-fe/K2cB_g7MU-SLEHtiOSeiKg,Cuajimalpa de Morelos,['Japanese'],4.4,51,$$,19.359844338497567,-99.27448504185563,+525620164894,05340,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '13:0', 'closes': '21:50'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:50'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimalpa de Morelos', 'addressRegion': 'Mexico City', 'postalCode': '05340', 'addressCountry': 'MX', 'streetAddress': 'Avenida Vasco de Quiroga 3850'}","{'@type': 'GeoCoordinates', 'latitude': 19.359844338497567, 'longitude': -99.27448504185563}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '51'}"
Chilaquiles MariaBrisa ,https://www.ubereats.com/mx-en/store/chilaquiles-mariabrisa/xYpb5CKXS5CpULrB7OakIg,Nezahualcóyotl,"['Mexican', 'Latin American', 'New Mexican']",,,,19.37735335711209,-98.97722818454291,+525560980185,57840,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '8:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Nezahualcóyotl', 'addressRegion': 'EM', 'postalCode': '57840', 'addressCountry': 'MX', 'streetAddress': 'Oriente 14, 356'}","{'@type': 'GeoCoordinates', 'latitude': 19.37735335711209, 'longitude': -98.97722818454291}",{}
Dawat Indian Restaurant and Bar - Polanco,https://www.ubereats.com/mx-en/store/dawat-indian-restaurant-and-bar-polanco/HJAqayHfQmC8GSjn25T80w,Mexico City,"['Indian', 'Premium']",4.8,132,$$,19.4378132,-99.1967797,+525541933907,11540,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '11540', 'addressCountry': 'MX', 'streetAddress': 'Av Ejército Nacional 676, Polanco, Polanco III Secc, Miguel Hidalgo Ciudad de México, México'}","{'@type': 'GeoCoordinates', 'latitude': 19.4378132, 'longitude': -99.1967797}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '132'}"
A-Mart 🛒  (Cuauhtémoc),https://www.ubereats.com/mx-en/store/a-mart-cuauhtemoc/beFgdNQnQmC3PzcuMJsCvw,Mexico City,"['Convenience', 'Asian', 'Everyday Essentials', 'Mercado Express']",,,$,19.42884,-99.17147,+525545567943,06500,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mexico City', 'addressRegion': 'CDMX', 'postalCode': '06500', 'addressCountry': 'MX', 'streetAddress': 'Río panuco 163'}","{'@type': 'GeoCoordinates', 'latitude': 19.42884, 'longitude': -99.17147}",{}
DON KEBAB | Tacos Árabes (Zentrika),https://www.ubereats.com/mx-en/store/don-kebab-%7C-tacos-arabes-zentrika/tAgOCKKBRoeJPTsUm3sOCQ,Cuajimalpa de Morelos,"['Sandwich', 'Family Friendly', 'Sol de mexico']",4.7,181,$,19.35951,-99.27428,+525540789800,05340,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cuajimalpa de Morelos', 'addressRegion': 'Mexico City', 'postalCode': '05340', 'addressCountry': 'MX', 'streetAddress': 'Autopista México-Toluca 1235'}","{'@type': 'GeoCoordinates', 'latitude': 19.35951, 'longitude': -99.27428}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '181'}"
Supernova Helados,https://www.ubereats.com/mx-en/store/supernova-helados/NdE0TB4bQNCyWArpt9MBbA,Benito Juárez,['Ice Cream'],,,,19.40293,-99.15843,+525511846876,03000,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '8:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '7:30', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Benito Juárez', 'addressRegion': 'DF', 'postalCode': '03000', 'addressCountry': 'MX', 'streetAddress': 'Calle Enrique Rébsamen 4'}","{'@type': 'GeoCoordinates', 'latitude': 19.40293, 'longitude': -99.15843}",{}
Sabor Provincia,https://www.ubereats.com/mx-en/store/sabor-provincia/zP1yXBVEQeOpZpnmkUsPxw,Ciudad de México,['Mexican'],4.8,143,$,19.4756849,-99.1768827,+525544443009,02060,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '8:20', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '8:30', 'closes': '18:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'CDMX', 'postalCode': '02060', 'addressCountry': 'MX', 'streetAddress': 'Rabaul 434'}","{'@type': 'GeoCoordinates', 'latitude': 19.4756849, 'longitude': -99.1768827}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '143'}"
 CENTRAL JuICE 3AR,https://www.ubereats.com/mx-en/store/central-juice-3ar/WYTstc-PVxasJzcbZKim1w,Ciudad de México,['Juice and Smoothies'],,,,19.32986,-99.25024,+525560933616,01840,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '8:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '8:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '8:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ciudad de México', 'addressRegion': 'LATAM', 'postalCode': '01840', 'addressCountry': 'MX', 'streetAddress': 'Av De Las Torres 805 Col. Torres de Potrero.'}","{'@type': 'GeoCoordinates', 'latitude': 19.32986, 'longitude': -99.25024}",{}
